"","highest_qual","post_school_training_Computing","post_school_trainingArts","post_school_training_Creative.Arts","post_school_training_post_school_training_Languages","post_school_trainingScience","post_school_training_Social.Science","post_school_training_post_school_training_Mathematics","post_school_trainingEngineering","post_school_training_Education","post_school_training_Other"
"3730",2,0,0,0,0,0,0,0,0,0,1
"3731",3,1,0,0,0,0,0,0,0,0,0
"3732",2,0,0,0,1,0,0,0,0,0,1
"3733",2,0,0,0,0,0,0,0,0,0,0
"3734",1,0,0,1,0,0,0,0,0,0,0
"3735",3,0,0,0,0,0,0,0,0,0,0
"3736",3,1,0,0,0,0,0,1,0,0,0
"3737",1,1,0,0,1,1,0,0,0,0,0
"3738",3,1,0,0,0,0,0,0,1,0,0
"3739",1,0,0,0,0,0,0,0,0,0,0
"3740",3,1,0,0,0,0,0,0,0,1,0
"3741",4,0,0,0,0,1,0,0,0,0,0
"3742",4,0,0,0,0,0,0,0,0,0,0
"3743",3,0,0,0,0,0,0,0,1,0,0
"3744",3,0,0,0,0,0,0,0,0,0,1
"3745",3,1,0,0,0,0,0,0,0,0,1
"3746",3,1,0,0,0,1,0,0,0,0,0
"3747",2,0,0,0,0,0,0,0,0,0,0
"3748",4,0,0,0,0,0,0,1,0,0,0
"3749",2,0,0,0,0,0,0,0,0,0,0
"3750",3,0,0,0,0,0,0,0,0,0,0
"3751",2,0,0,0,0,0,0,0,0,0,0
"3752",4,0,0,0,0,1,0,1,0,0,0
"3753",4,1,0,0,0,0,0,0,0,0,0
"3754",3,1,0,0,0,0,0,0,0,0,0
"3755",2,1,0,0,0,0,0,0,0,0,0
"3756",1,1,0,0,1,0,0,0,0,0,1
"3757",3,0,0,0,0,0,1,0,0,0,0
"3758",4,1,0,0,0,0,0,1,0,0,0
"3759",3,0,0,0,1,0,0,0,0,0,0
"3760",3,1,0,0,0,0,0,0,0,0,0
"3761",4,1,0,0,0,1,0,1,0,0,0
"3762",4,1,0,0,0,0,0,1,0,0,1
"3763",4,1,0,0,0,0,0,0,0,0,0
"3764",3,1,0,0,0,0,0,0,0,0,0
"3765",2,0,0,1,0,0,0,0,1,0,0
"3766",4,1,0,0,0,0,0,0,0,0,0
"3767",NA,0,0,0,0,0,0,0,0,0,0
"3768",NA,0,0,0,0,0,0,0,0,0,0
"3769",4,0,0,0,0,1,0,0,1,0,0
"3770",NA,0,0,0,0,0,0,0,0,0,0
"3771",3,0,0,0,0,0,0,0,1,0,0
"3772",4,1,0,0,0,0,0,0,1,0,0
"3773",4,0,0,0,0,1,0,0,0,0,0
"3774",4,0,0,0,0,0,0,0,1,0,0
"3775",4,1,0,0,0,0,0,1,0,0,0
"3776",NA,0,0,0,0,0,0,0,0,0,0
"3777",4,1,0,0,0,0,0,1,1,0,0
"3778",1,1,0,0,0,0,0,0,0,0,0
"3779",3,1,0,0,0,0,1,0,0,0,0
"3780",3,0,0,0,0,0,0,0,1,0,0
"3781",3,1,0,0,1,0,0,0,0,0,0
"3782",4,0,0,0,0,0,0,1,0,0,0
"3783",3,1,1,0,0,0,0,0,0,0,0
"3784",NA,0,0,0,0,0,0,0,0,0,0
"3785",1,0,0,0,0,0,0,0,0,0,0
"3786",3,1,0,0,0,0,0,1,0,0,0
"3787",4,1,0,0,0,0,0,0,0,0,0
"3788",1,0,0,0,0,0,0,1,0,0,0
"3789",3,0,0,0,0,0,0,0,0,0,1
"3790",2,0,0,0,0,0,0,0,1,1,0
"3791",3,1,0,0,0,0,0,0,0,0,0
"3792",3,0,0,0,0,0,0,0,0,0,1
"3793",4,0,0,0,0,0,0,0,0,0,0
"3794",1,1,0,0,0,0,0,0,1,0,0
"3795",3,1,0,0,0,0,0,0,0,0,0
"3796",4,1,0,0,0,0,0,0,0,0,0
"3797",NA,0,0,0,0,0,0,0,0,0,0
"3798",1,0,0,0,0,1,0,0,0,0,0
"3799",2,1,0,0,0,0,0,0,1,0,0
"3800",4,0,0,0,0,1,0,0,0,0,0
"3801",3,1,0,0,0,0,0,0,1,0,0
"3802",4,0,0,0,0,1,0,1,0,0,0
"3803",NA,0,0,0,0,0,0,0,0,0,0
"3804",NA,0,0,0,0,0,0,0,0,0,0
"3805",3,1,0,0,0,0,0,1,0,0,0
"3806",3,0,0,0,0,0,0,0,0,0,0
"3807",4,1,0,0,0,0,0,1,0,0,0
"3808",3,1,0,0,0,0,0,0,0,0,0
"3809",3,0,0,0,0,0,0,0,1,0,0
"3810",3,0,0,0,0,0,0,0,1,0,0
"3811",NA,0,0,0,0,0,0,0,0,0,0
"3812",4,0,0,0,0,1,0,0,0,0,0
"3813",1,0,0,0,0,0,0,0,0,0,0
"3814",4,0,0,0,0,0,0,0,1,0,0
"3815",1,1,0,0,0,0,0,0,0,0,0
"3816",4,0,0,0,0,0,0,1,0,0,0
"3817",4,0,0,0,0,0,0,0,1,0,0
"3818",1,1,0,0,0,0,0,0,1,0,0
"3819",1,0,0,0,0,0,0,0,0,0,0
"3820",3,0,0,0,0,0,0,0,1,0,0
"3821",2,1,0,0,1,0,0,0,0,0,0
"3822",3,0,0,0,0,0,0,0,0,0,0
"3823",4,1,0,0,0,0,0,0,1,0,0
"3824",4,0,0,0,0,0,0,0,0,0,0
"3825",NA,0,0,0,0,0,0,0,0,0,0
"3826",2,0,0,0,0,0,0,0,0,0,0
"3827",4,0,0,0,0,1,0,0,0,0,0
"3828",4,0,0,0,0,0,0,0,1,0,0
"3829",4,1,0,0,0,0,0,0,0,0,0
"3830",3,0,0,0,0,0,0,0,0,0,0
"3831",4,1,0,0,0,0,0,0,1,0,0
"3832",NA,0,0,0,0,0,0,0,0,0,0
"3833",3,0,0,0,0,0,0,1,0,0,0
"3834",2,1,0,0,0,0,0,0,0,0,0
"3835",4,0,0,0,0,0,0,0,0,0,0
"3836",3,1,0,0,0,0,0,0,0,0,0
"3837",4,0,0,0,0,1,0,0,0,0,0
"3838",NA,0,0,0,0,0,0,0,0,0,0
"3839",3,1,0,0,0,0,0,0,0,0,0
"3840",4,0,0,0,0,0,0,0,1,0,0
"3841",4,1,0,0,0,0,0,0,0,0,0
"3842",3,0,0,0,0,0,0,0,1,0,0
"3843",2,1,0,0,0,0,0,0,0,0,0
"3844",4,0,0,0,0,1,0,0,0,0,0
"3845",4,1,0,0,0,0,0,0,0,0,0
"3846",2,1,0,0,0,0,0,0,1,0,0
"3847",3,0,0,0,1,0,1,0,0,0,0
"3848",2,1,0,0,0,0,0,0,0,0,0
"3849",3,0,0,0,0,0,0,0,1,0,0
"3850",4,0,0,0,0,0,0,1,0,0,0
"3851",4,1,0,0,0,0,0,0,0,0,0
"3852",4,1,1,0,0,0,0,0,0,0,0
"3853",3,1,0,0,0,0,0,0,0,0,0
"3854",4,0,0,0,0,0,0,0,0,0,0
"3855",4,1,0,0,0,0,1,0,0,0,0
"3856",1,0,0,0,0,1,0,1,0,0,0
"3857",1,1,0,0,0,0,0,0,0,0,0
"3858",3,0,0,0,0,0,0,0,0,0,0
"3859",4,1,0,0,0,0,0,1,0,0,1
"3860",3,1,0,0,0,0,0,0,1,0,0
"3861",4,0,0,0,0,0,0,0,1,0,0
"3862",4,1,0,0,1,1,0,0,0,0,0
"3863",NA,0,0,0,0,0,0,0,0,0,0
"3864",2,0,0,0,0,0,0,0,0,0,0
"3865",NA,0,0,0,0,0,0,0,0,0,0
"3866",4,1,0,0,0,1,0,0,0,0,0
"3867",4,0,0,0,0,1,0,0,0,0,0
"3868",4,1,0,0,0,0,0,0,1,0,0
"3869",4,1,0,0,0,1,0,0,0,0,0
"3870",1,1,0,0,0,0,1,0,0,0,1
"3871",2,0,0,0,0,0,0,0,0,0,0
"3872",3,1,0,0,0,0,0,0,0,0,0
"3873",3,0,0,0,0,0,0,0,0,0,0
"3874",4,0,0,0,0,0,0,0,0,0,0
"3875",2,1,0,0,0,0,0,0,0,0,0
"3876",3,0,0,0,0,1,0,0,1,0,1
"3877",3,1,0,0,0,0,0,0,0,0,0
"3878",3,0,1,0,0,1,0,0,0,0,0
"3879",3,1,0,0,0,0,0,0,0,0,0
"3880",3,1,0,0,0,0,0,0,0,0,0
"3881",3,1,0,0,0,0,0,1,0,0,0
"3882",2,0,0,0,0,0,0,0,0,0,1
"3883",NA,0,0,0,0,0,0,0,0,0,0
"3884",4,0,0,0,0,0,0,1,0,0,0
"3885",NA,0,0,0,0,0,0,0,0,0,0
"3886",1,0,0,0,0,0,0,0,0,0,0
"3887",4,1,0,0,0,0,0,1,1,0,0
"3888",NA,0,0,0,0,0,0,0,0,0,0
"3889",4,0,0,0,0,0,0,1,0,0,0
"3890",4,1,0,0,0,0,0,0,0,0,0
"3891",4,0,0,0,0,0,0,0,0,0,1
"3892",NA,0,0,0,0,0,0,0,0,0,0
"3893",3,1,0,0,0,0,0,0,0,0,0
"3894",4,1,0,0,0,0,0,0,1,0,0
"3895",2,1,0,0,0,1,0,1,0,0,0
"3896",4,0,0,0,0,1,0,0,0,0,0
"3897",3,0,0,0,0,0,0,0,1,0,0
"3898",3,0,0,0,0,0,0,0,0,0,0
"3899",NA,0,0,0,0,0,0,0,0,0,0
"3900",4,0,0,0,0,0,0,0,1,0,0
"3901",3,0,0,0,0,0,0,0,0,0,0
"3902",4,1,0,0,0,0,0,0,0,0,0
"3903",3,1,1,0,0,0,0,0,0,0,0
"3904",3,1,0,0,0,0,0,0,0,0,0
"3905",NA,0,0,0,0,0,0,0,0,0,0
"3906",4,1,0,0,0,1,0,0,0,0,0
"3907",NA,0,0,0,0,0,0,0,0,0,0
"3908",4,0,0,0,0,1,0,1,0,0,0
"3909",3,1,0,0,0,0,0,0,1,0,0
"3910",NA,0,0,0,0,0,0,0,0,0,0
"3911",1,0,0,0,0,0,0,0,0,0,0
"3912",4,1,0,0,0,0,0,0,1,0,0
"3913",3,1,0,0,0,0,0,0,0,0,0
"3914",3,0,0,0,0,0,0,0,0,0,0
"3915",1,1,0,0,0,0,0,0,0,0,0
"3916",4,0,0,0,0,1,0,0,0,0,0
"3917",3,1,0,0,0,0,0,1,1,0,0
"3918",3,1,0,0,0,0,0,0,0,0,0
"3919",1,0,0,0,0,1,0,0,0,0,0
"3920",4,0,1,0,1,0,0,0,0,0,0
"3921",1,0,0,0,0,0,0,0,0,0,0
"3922",4,0,0,0,0,1,1,0,0,0,0
"3923",3,0,0,0,0,0,0,0,0,0,1
"3924",4,0,0,0,0,0,0,0,0,0,0
"3925",4,0,0,0,0,0,0,0,0,0,0
"3926",3,1,0,0,0,0,0,1,0,0,0
"3927",3,0,0,0,0,1,0,0,0,0,0
"3928",4,0,0,0,0,0,1,0,0,0,0
"3929",NA,0,0,0,0,0,0,0,0,0,0
"3930",3,1,0,1,0,0,0,0,0,0,0
"3931",3,1,0,0,0,0,0,1,0,0,0
"3932",1,0,0,0,0,0,0,0,0,0,0
"3933",3,0,0,0,0,0,0,0,1,0,0
"3934",4,1,0,0,1,1,0,1,1,0,0
"3935",1,1,0,0,0,0,0,0,0,0,0
"3936",1,0,0,0,0,0,0,0,1,0,0
"3937",3,0,0,0,0,0,0,0,1,0,0
"3938",4,0,0,0,0,0,0,0,0,0,0
"3939",3,1,0,0,0,1,0,0,0,0,0
"3940",4,1,0,0,0,0,0,0,0,0,0
"3941",2,0,0,0,0,0,0,0,0,0,0
"3942",3,1,0,0,0,0,0,1,0,0,0
"3943",4,1,0,0,0,0,0,0,0,0,0
"3944",4,0,0,0,0,1,0,0,0,0,0
"3945",4,0,0,0,0,1,0,1,0,0,0
"3946",4,0,0,0,0,0,0,0,1,0,0
"3947",1,0,0,0,0,0,0,0,0,0,0
"3948",3,1,0,0,0,0,0,1,0,0,0
"3949",1,0,0,0,0,1,0,0,1,0,0
"3950",NA,0,0,0,0,0,0,0,0,0,0
"3951",3,0,0,0,0,0,0,0,1,0,0
"3952",4,0,0,0,1,0,0,0,0,0,0
"3953",3,0,0,0,0,0,0,1,0,0,0
"3954",2,1,0,0,0,1,0,1,0,0,0
"3955",4,1,0,0,0,0,0,0,0,0,0
"3956",4,1,0,0,0,0,0,0,0,0,0
"3957",4,1,0,0,0,0,0,0,1,0,0
"3958",3,0,0,0,0,0,0,1,0,0,0
"3959",3,0,0,0,0,0,0,0,0,0,0
"3960",NA,0,0,0,0,0,0,0,0,0,0
"3961",3,1,0,0,0,0,0,0,0,0,0
"3962",4,1,0,0,0,0,0,0,0,0,0
"3963",4,0,0,0,0,0,0,0,0,0,0
"3964",2,1,0,0,0,0,0,0,0,0,0
"3965",3,0,0,0,0,0,0,1,0,0,0
"3966",3,0,0,0,0,0,0,0,1,0,0
"3967",2,1,0,0,0,0,0,0,0,0,1
"3968",4,1,0,0,0,0,0,0,0,0,0
"3969",3,0,0,0,0,0,0,0,0,0,0
"3970",2,0,0,0,0,0,0,0,0,0,0
"3971",3,1,0,0,0,0,0,0,0,0,1
"3972",2,1,0,0,0,0,0,0,0,0,0
"3973",3,0,0,0,0,0,1,0,0,0,0
"3974",3,1,0,0,0,0,0,0,0,0,0
"3975",3,1,0,0,0,0,0,0,0,0,0
"3976",3,0,0,0,0,0,0,0,0,0,0
"3977",4,0,0,0,0,1,0,0,0,0,0
"3978",2,1,1,1,1,1,0,1,1,1,0
"3979",3,1,1,0,0,0,0,0,0,0,0
"3980",1,1,0,0,0,0,0,1,0,0,0
"3981",3,0,0,1,0,0,0,0,0,0,0
"3982",4,1,0,0,0,1,0,0,0,0,0
"3983",3,1,0,0,0,0,0,0,0,0,0
"3984",1,0,0,0,0,0,0,0,0,0,0
"3985",NA,0,0,0,0,0,0,0,0,0,0
"3986",4,1,0,0,0,0,0,0,0,0,1
"3987",4,0,0,0,0,1,0,0,0,0,0
"3988",3,0,0,0,0,1,0,0,0,0,0
"3989",3,1,0,0,0,0,0,1,0,0,0
"3990",1,1,0,0,0,0,0,0,0,0,0
"3991",2,0,0,0,0,0,0,0,0,0,0
"3992",3,0,0,1,0,0,0,0,0,0,0
"3993",1,0,0,0,0,0,0,0,0,0,0
"3994",4,0,0,0,0,0,0,0,1,0,0
"3995",3,1,0,0,0,0,0,0,1,0,0
"3996",3,1,0,0,0,0,0,0,0,0,0
"3997",3,1,0,0,0,0,0,1,0,0,0
"3998",4,0,0,0,0,0,0,0,0,0,0
"3999",3,1,0,0,0,0,0,0,0,0,0
"4000",2,0,0,0,0,0,0,0,1,0,0
"4001",2,1,0,0,0,1,0,1,1,0,0
"4002",1,1,0,0,0,0,0,0,0,0,1
"4003",NA,0,0,0,0,0,0,0,0,0,0
"4004",1,1,0,0,0,1,0,0,0,0,0
"4005",3,1,0,0,0,0,0,0,0,0,0
"4006",NA,0,0,0,0,0,0,0,0,0,0
"4007",4,0,0,0,0,0,0,0,1,0,0
"4008",3,0,0,0,0,0,0,1,0,0,0
"4009",2,1,0,0,0,0,0,0,0,0,0
"4010",3,0,0,0,0,0,0,1,0,0,0
"4011",3,0,0,0,0,0,1,0,1,0,0
"4012",3,0,0,0,0,0,0,0,0,0,0
"4013",2,1,0,0,0,0,0,0,0,0,0
"4014",4,0,0,0,0,0,0,0,1,0,0
"4015",2,1,1,0,0,0,0,0,1,0,0
"4016",3,0,0,0,0,0,0,0,0,0,0
"4017",3,0,0,0,0,0,0,0,0,0,0
"4018",4,1,1,0,0,0,0,0,0,0,0
"4019",1,0,0,0,0,0,0,0,0,0,0
"4020",1,0,0,0,0,0,0,0,0,0,0
"4021",2,0,0,0,0,0,0,0,0,0,1
"4022",NA,0,0,0,0,0,0,0,0,0,0
"4023",3,0,0,0,0,0,0,0,1,0,0
"4024",3,1,0,0,0,0,0,0,0,0,0
"4025",1,0,0,0,0,0,0,0,0,0,0
"4026",4,1,0,0,0,0,0,0,0,0,0
"4027",4,0,0,0,0,0,0,0,0,0,1
"4028",4,0,0,0,0,0,0,0,0,0,0
"4029",3,0,0,0,0,0,0,0,0,0,0
"4030",3,1,0,0,0,0,0,0,0,0,0
"4031",1,1,0,0,1,1,0,0,0,0,0
"4032",3,0,0,0,0,1,0,0,0,0,0
"4033",NA,0,0,0,0,0,0,0,0,0,0
"4034",3,0,0,0,0,0,0,0,1,0,0
"4035",3,0,0,0,0,1,0,0,0,0,0
"4036",3,1,0,0,0,0,0,0,0,0,0
"4037",3,0,0,0,0,0,1,0,0,0,0
"4038",3,0,0,0,0,0,0,0,1,0,0
"4039",3,0,0,0,0,0,0,0,0,0,0
"4040",NA,0,0,0,0,0,0,0,0,0,0
"4041",3,0,0,0,1,0,0,0,0,0,0
"4042",2,0,0,0,0,0,0,0,1,0,0
"4043",2,1,0,0,0,0,0,0,0,0,0
"4044",4,1,0,0,0,1,0,0,0,0,0
"4045",4,1,0,0,0,0,0,0,1,0,0
"4046",1,0,0,0,0,0,0,0,0,0,0
"4047",3,0,0,0,0,0,0,0,0,0,0
"4048",1,1,0,0,0,0,0,0,0,0,0
"4049",3,1,0,0,0,0,0,0,0,0,0
"4050",3,1,0,0,0,0,0,1,0,0,0
"4051",4,1,0,0,0,1,0,0,0,1,0
"4052",3,1,0,0,0,1,0,1,0,0,0
"4053",3,1,0,0,0,0,0,0,0,0,0
"4054",3,0,0,0,0,0,0,0,0,0,0
"4055",2,0,0,0,0,0,0,0,0,0,0
"4056",1,1,0,0,0,0,0,0,0,0,0
"4057",3,0,0,0,0,0,0,0,0,0,0
"4058",3,1,0,0,0,0,0,0,0,0,0
"4059",3,1,0,0,0,0,0,0,0,0,0
"4060",3,1,0,0,0,0,0,0,0,0,0
"4061",4,0,0,0,0,0,0,0,0,0,1
"4062",2,1,0,0,0,1,0,0,0,0,0
"4063",NA,0,0,0,0,0,0,0,0,0,0
"4064",1,0,0,0,0,0,0,0,0,0,0
"4065",1,0,1,0,0,0,1,0,0,0,0
"4066",1,1,0,0,0,0,0,0,0,0,0
"4067",1,1,0,1,1,1,0,0,0,0,0
"4068",4,0,0,0,0,1,0,0,0,0,0
"4069",4,0,0,0,0,0,0,0,1,0,0
"4070",2,1,0,0,0,0,0,0,0,0,0
"4071",2,1,0,0,0,0,0,0,0,0,0
"4072",3,1,0,0,0,0,0,0,1,0,0
"4073",3,0,0,0,0,0,0,0,0,0,1
"4074",4,0,0,0,0,0,1,0,0,0,0
"4075",2,1,0,0,0,0,0,0,0,0,0
"4076",NA,0,0,0,0,0,0,0,0,0,0
"4077",3,1,0,0,0,0,0,1,0,0,0
"4078",NA,0,0,0,0,0,0,0,0,0,0
"4079",4,0,0,0,0,0,0,0,0,0,0
"4080",3,1,0,0,0,0,0,0,1,0,0
"4081",1,0,0,0,0,0,0,0,0,0,0
"4082",4,0,0,0,0,0,1,0,0,0,0
"4083",3,1,0,0,0,0,0,1,0,0,0
"4084",1,0,0,0,0,0,0,0,0,0,0
"4085",2,0,0,0,0,0,0,0,0,0,1
"4086",NA,0,0,0,0,0,0,0,0,0,0
"4087",1,1,0,0,0,1,0,0,0,0,0
"4088",4,0,0,0,0,1,0,0,0,0,0
"4089",2,0,0,1,0,1,0,1,1,0,0
"4090",3,1,0,0,0,0,0,1,0,0,0
"4091",3,1,0,0,0,0,0,0,0,0,0
"4092",1,1,0,0,0,0,0,0,1,0,0
"4093",3,0,0,0,0,0,0,0,0,0,0
"4094",3,1,0,0,0,0,0,1,0,0,0
"4095",4,0,0,0,0,0,0,0,0,0,1
"4096",3,1,0,0,0,0,0,0,0,0,0
"4097",4,1,0,0,0,0,0,0,1,0,0
"4098",2,1,0,0,0,0,0,0,0,0,0
"4099",4,0,0,0,0,0,0,0,1,0,0
"4100",3,1,0,0,0,0,0,0,0,0,0
"4101",3,0,0,0,0,0,0,0,0,0,0
"4102",4,0,0,0,0,0,0,0,0,0,1
"4103",3,0,0,0,0,0,0,1,0,0,0
"4104",3,0,0,0,0,0,0,0,1,0,0
"4105",3,1,0,0,0,0,0,0,0,0,0
"4106",NA,0,0,0,0,0,0,0,0,0,0
"4107",3,1,0,0,0,0,0,0,0,0,0
"4108",2,1,0,0,0,0,0,0,0,0,0
"4109",1,0,0,0,0,0,0,0,0,0,0
"4110",3,1,0,0,0,1,0,1,1,0,0
"4111",4,0,0,0,0,1,0,1,0,0,0
"4112",4,1,0,0,0,0,0,0,0,0,0
"4113",4,0,0,0,0,1,0,1,0,0,0
"4114",3,1,1,1,0,0,1,0,0,0,0
"4115",2,0,0,0,0,0,0,0,0,0,0
"4116",2,0,0,0,0,0,0,0,0,0,0
"4117",1,1,0,0,0,0,0,0,0,0,0
"4118",3,0,0,0,0,0,0,0,1,0,0
"4119",3,1,0,0,0,0,0,0,1,0,0
"4120",3,0,0,0,0,0,0,0,0,0,0
"4121",2,0,0,0,0,0,0,0,1,0,0
"4122",1,0,0,0,0,0,0,0,0,0,1
"4123",3,0,0,0,0,1,0,0,0,0,0
"4124",3,1,0,0,0,0,0,0,0,0,0
"4125",3,1,0,0,0,0,0,0,0,0,1
"4126",3,0,0,0,0,0,0,0,1,0,0
"4127",4,0,0,0,0,0,0,0,0,0,0
"4128",4,1,0,0,0,1,0,1,1,0,0
"4129",4,0,0,0,0,0,0,0,0,0,1
"4130",3,0,0,0,0,0,0,0,0,0,0
"4131",1,1,0,0,0,0,0,0,0,0,0
"4132",1,0,0,0,0,0,0,0,0,0,0
"4133",1,0,0,0,0,0,0,0,1,0,0
"4134",4,0,0,0,0,0,0,0,0,0,0
"4135",3,0,0,0,0,0,0,0,1,0,0
"4136",NA,0,0,0,0,0,0,0,0,0,0
"4137",3,1,0,0,0,0,0,1,0,0,0
"4138",3,1,0,0,0,0,0,1,0,0,1
"4139",NA,0,0,0,0,0,0,0,0,0,0
"4140",2,0,0,0,0,0,0,0,0,0,0
"4141",NA,0,0,0,0,0,0,0,0,0,0
"4142",3,0,0,0,0,0,0,0,0,0,1
"4143",3,1,0,0,0,0,0,0,0,0,0
"4144",3,0,0,0,0,0,0,0,0,0,0
"4145",NA,0,0,0,0,0,0,0,0,0,0
"4146",4,1,0,0,0,0,0,0,1,0,0
"4147",2,1,0,0,0,0,0,0,0,0,0
"4148",2,0,0,0,0,0,0,0,0,0,1
"4149",3,1,0,0,0,0,0,0,0,0,0
"4150",4,1,0,0,0,0,0,0,0,0,0
"4151",NA,0,0,0,0,0,0,0,0,0,0
"4152",4,0,0,0,0,1,0,0,0,0,0
"4153",1,1,0,0,0,0,0,0,1,0,0
"4154",NA,0,0,0,0,0,0,0,0,0,0
"4155",2,1,0,0,1,0,0,0,0,0,0
"4156",4,1,0,0,0,1,0,0,1,0,0
"4157",4,0,0,0,0,1,0,0,0,0,0
"4158",1,0,0,0,0,0,0,0,0,0,0
"4159",4,1,0,0,0,1,0,0,0,0,0
"4160",1,1,0,0,0,0,1,0,0,0,0
"4161",1,0,0,0,0,0,0,0,0,0,0
"4162",3,0,0,0,0,0,0,0,0,0,0
"4163",1,0,0,0,0,0,0,0,0,0,0
"4164",3,0,0,0,0,0,1,0,0,0,0
"4165",1,0,0,0,0,0,0,1,0,0,0
"4166",3,1,0,0,0,0,0,0,0,0,0
"4167",4,0,0,0,0,0,0,0,1,0,0
"4168",3,0,0,0,0,0,0,0,0,0,0
"4169",3,1,0,0,0,0,1,1,0,0,1
"4170",3,1,0,0,1,0,0,0,0,0,0
"4171",3,1,0,0,0,0,0,0,0,0,0
"4172",3,1,0,0,0,0,0,0,1,0,0
"4173",3,1,0,0,0,1,0,1,1,0,1
"4174",4,0,0,0,0,0,0,0,0,0,0
"4175",3,1,0,0,1,1,1,1,0,0,0
"4176",3,0,0,0,0,0,0,0,1,0,0
"4177",NA,0,0,0,0,0,0,0,0,0,0
"4178",1,0,0,0,0,0,0,0,0,0,1
"4179",2,0,0,0,0,0,0,0,0,0,0
"4180",2,1,0,0,0,0,0,0,0,0,0
"4181",1,0,0,0,0,0,0,0,0,0,0
"4182",1,0,0,0,0,0,0,0,0,0,0
"4183",3,0,0,0,0,0,0,0,1,0,0
"4184",4,0,0,0,1,0,0,0,1,0,0
"4185",3,0,0,0,0,0,0,0,1,0,0
"4186",NA,0,0,0,0,0,0,0,0,0,0
"4187",3,1,0,0,0,0,0,0,1,0,0
"4188",1,0,0,0,0,0,0,0,0,0,0
"4189",3,0,0,0,0,0,0,0,1,0,0
"4190",3,0,0,0,0,0,0,0,1,0,0
"4191",4,0,0,0,0,0,0,0,1,0,0
"4192",4,0,0,0,0,0,0,0,0,0,0
"4193",3,1,0,0,0,0,0,0,0,0,0
"4194",3,1,0,0,0,0,0,0,1,0,0
"4195",1,0,0,0,0,0,0,0,0,0,0
"4196",2,1,0,0,0,0,0,0,0,0,0
"4197",3,0,0,0,0,0,0,0,0,0,0
"4198",1,0,0,0,0,0,0,0,0,0,0
"4199",3,0,0,0,0,0,0,0,0,0,0
"4200",1,0,0,0,0,0,0,0,0,0,0
"4201",3,1,0,0,0,0,0,0,0,0,0
"4202",3,1,0,0,0,0,0,0,0,0,0
"4203",3,0,0,0,0,0,0,0,0,0,0
"4204",3,1,0,0,0,0,0,0,0,0,0
"4205",4,0,0,0,0,1,0,1,1,0,0
"4206",1,1,0,0,0,0,0,0,0,0,0
"4207",2,0,0,0,0,0,0,0,1,0,0
"4208",4,1,0,0,0,1,0,0,0,0,0
"4209",4,0,0,0,0,0,0,0,0,0,1
"4210",3,1,0,0,0,0,0,0,0,0,0
"4211",2,1,0,0,0,0,0,0,1,0,0
"4212",3,0,0,0,0,0,0,0,0,0,0
"4213",4,0,0,0,0,1,0,0,0,0,0
"4214",3,0,0,0,0,0,0,1,0,0,0
"4215",1,0,0,0,0,0,0,0,0,0,0
"4216",1,0,0,0,0,0,0,0,0,0,0
"4217",3,0,0,0,0,0,0,0,0,0,0
"4218",3,0,0,0,0,0,0,0,0,0,0
"4219",NA,0,0,0,0,0,0,0,0,0,0
"4220",4,1,0,0,0,0,0,0,0,0,0
"4221",3,1,0,1,0,0,0,0,0,0,0
"4222",4,1,0,0,0,1,0,0,1,0,0
"4223",4,1,0,0,0,0,0,0,0,0,0
"4224",4,1,0,0,0,1,0,0,1,0,0
"4225",2,0,0,0,0,1,0,0,0,0,0
"4226",NA,0,0,0,0,0,0,0,0,0,0
"4227",1,1,0,0,0,0,0,0,0,0,0
"4228",4,0,0,0,0,0,0,0,0,0,1
"4229",2,0,1,0,0,0,0,0,1,0,0
"4230",4,0,0,1,0,0,0,0,0,0,0
"4231",4,1,0,0,0,0,0,1,1,0,0
"4232",2,0,0,0,0,0,0,0,0,0,0
"4233",4,0,0,0,0,1,0,0,0,0,0
"4234",1,0,0,0,0,0,0,0,0,0,1
"4235",4,0,0,0,0,0,0,0,0,0,0
"4236",4,0,0,0,0,0,0,0,0,0,0
"4237",2,0,0,0,0,0,0,0,1,0,0
"4238",1,0,0,0,0,0,0,0,0,0,0
"4239",3,0,0,0,0,1,0,0,0,0,0
"4240",3,0,0,0,0,0,0,0,0,0,0
"4241",3,1,0,0,0,1,0,0,0,0,0
"4242",3,1,0,0,0,1,0,1,1,0,0
"4243",3,0,0,0,0,0,0,1,0,0,0
"4244",3,1,0,0,0,0,0,0,0,0,1
"4245",3,0,0,0,0,0,0,0,0,0,0
"4246",3,1,0,0,0,0,0,0,0,0,1
"4247",2,0,0,0,0,1,0,0,0,0,0
"4248",4,1,1,0,0,0,0,0,0,0,0
"4249",4,0,0,0,1,0,0,0,0,0,0
"4250",3,0,0,0,0,0,0,0,0,0,0
"4251",3,1,0,0,0,0,0,0,0,0,0
"4252",1,0,0,0,0,0,0,0,0,0,0
"4253",3,0,0,0,0,0,0,0,0,0,0
"4254",4,0,0,0,0,1,0,0,0,0,0
"4255",NA,0,0,0,0,0,0,0,0,0,0
"4256",NA,0,0,0,0,0,0,0,0,0,0
"4257",3,0,0,0,0,0,0,1,1,1,0
"4258",3,1,0,0,0,0,0,0,0,0,0
"4259",4,0,0,0,0,0,0,0,1,0,0
"4260",3,1,0,0,0,0,0,0,0,0,0
